feature,jm_1_2,jm_1_3,jm_1_4,jm_mean,jm_min
VH_db_peak_month,0.04624170944047368,0.1368719001030263,0.024267664316194093,0.06912709128656469,0.024267664316194093
NDMI_M03,0.09542802989041688,0.10426335073443105,0.0036457014782595998,0.06777902736770251,0.0036457014782595998
VV_db_amp,0.13735634532960228,0.04171232222431587,0.019949262497491738,0.06633931001713662,0.019949262497491738
NDVI_std,0.06495732436268464,0.10444872692105545,0.025915048630974047,0.06510703330490471,0.025915048630974047
NDMI_std,0.09685466878990145,0.06972509290811502,0.027533771433627452,0.06470451104388131,0.027533771433627452
VV_minus_VH_db_a3,0.05091605398426147,0.12505288631996803,0.011437026073689127,0.06246865545930621,0.011437026073689127
VV_minus_VH_db_a1,0.006435289177569636,0.13506163548223626,0.04524892359400967,0.06224861608460519,0.006435289177569636
VV_minus_VH_db_a2,0.020635211630771533,0.1389692035120147,0.026046329269796553,0.06188358147086093,0.020635211630771533
VV_minus_VH_db_M07,0.0914989526658101,0.010135003715052049,0.08227421668055768,0.061302724353806605,0.010135003715052049
VH_db_autumn_decline,0.08626566444554062,0.04870026469246613,0.048414135712498974,0.06112668828350191,0.048414135712498974
NDMI_max,0.10158545493546178,0.05688048622479114,0.01991118410663062,0.05945904175562785,0.01991118410663062
NDVI_tex_diss,0.13418739750416653,0.0034518174696478443,0.03557433114224362,0.057737848705352667,0.0034518174696478443
NDVI_tex_idm,0.09384286956133603,0.07439632560088416,0.0022911808846519666,0.056843458682290716,0.0022911808846519666
EVI_peak_month,0.04372204355536535,0.12483893307303262,0.0005974507520050132,0.05638614246013433,0.0005974507520050132
VV_db_std,0.09044263414104114,0.04596228143258463,0.02348639840802691,0.0532971046605509,0.02348639840802691
VV_db_spring_rise,0.12570799236111418,0.01523809661442277,0.01348219373691939,0.05147609423748545,0.01348219373691939
NDVI_spring_rise,0.12351106051064642,0.0061052277635305074,0.022391609872997043,0.05066929938239132,0.0061052277635305074
VV_db_peak_month,0.11412480482014264,0.03190521586402317,0.004252574056397007,0.05009419824685427,0.004252574056397007
NDVI_autumn_decline,0.005296056419908712,0.10991745222475102,0.03145741072614161,0.048890306456933784,0.005296056419908712
aspect,0.006285216945597583,0.013372780740016577,0.012170401172796552,0.010609466286136904,0.006285216945597583
